,year,county_code,pov_count_tot,pov_rate_tot,pov_youth_count_0-17,pov_youth_rate_0-17,med_hh_income
16089,2008,05037,3452.0,18.7,1225.0,27.4,34489.0
16090,2008,05039,1624.0,21.0,513.0,29.0,31608.0
16091,2008,05041,3884.0,29.0,1298.0,38.8,27555.0
16092,2008,05043,3674.0,20.4,1200.0,27.8,34919.0
16093,2008,05045,16448.0,16.2,4713.0,18.2,43553.0
16094,2008,05047,3042.0,17.0,1038.0,24.7,38192.0
16095,2008,05049,2159.0,18.7,729.0,31.3,30364.0
16096,2008,05051,15406.0,16.1,5386.0,26.1,38020.0
16097,2008,05053,2007.0,11.5,652.0,16.4,45165.0
16098,2008,05055,6652.0,16.6,2218.0,22.3,37017.0
16099,2008,05057,4641.0,20.6,1823.0,32.4,34221.0
16100,2008,05059,4793.0,15.7,1643.0,23.0,37619.0
16101,2008,05061,2933.0,21.3,1146.0,32.5,33219.0
16102,2008,05063,5096.0,15.1,1752.0,22.3,36019.0
16103,2008,05065,2403.0,19.7,799.0,31.5,30941.0
16104,2008,05067,3697.0,24.9,1142.0,32.9,30490.0
16105,2008,05069,14984.0,20.6,5369.0,28.8,38018.0
16106,2008,05071,4212.0,17.4,1605.0,25.9,34307.0
16107,2008,05073,1923.0,25.4,563.0,34.4,28265.0
16108,2008,05075,3372.0,20.8,1261.0,34.0,31160.0
16109,2008,05077,3490.0,38.6,1033.0,46.3,25178.0
16110,2008,05079,2904.0,29.0,709.0,29.7,34820.0
16111,2008,05081,2329.0,18.4,719.0,26.0,34996.0
16112,2008,05083,3666.0,16.6,1314.0,25.1,37034.0
16113,2008,05085,7538.0,11.7,2568.0,15.2,49241.0
16114,2008,05087,2633.0,17.0,985.0,27.0,33221.0
16115,2008,05089,2933.0,17.7,935.0,30.9,32648.0
16116,2008,05091,8333.0,19.8,3118.0,29.2,38192.0
16117,2008,05093,10784.0,23.5,4404.0,34.1,34211.0
16118,2008,05095,2175.0,26.0,721.0,37.9,27044.0
16119,2008,05097,1581.0,17.7,590.0,30.9,34343.0
16120,2008,05099,1965.0,22.0,641.0,31.0,31432.0
16121,2008,05101,1915.0,23.3,601.0,35.8,29273.0
16122,2008,05103,5598.0,22.0,1746.0,30.0,34370.0
16123,2008,05105,1649.0,16.2,578.0,24.9,37595.0
16124,2008,05107,7420.0,34.9,3093.0,49.3,26436.0
16125,2008,05109,1825.0,17.5,599.0,26.7,37545.0
16126,2008,05111,5777.0,23.8,2116.0,34.9,31511.0
16127,2008,05113,3899.0,19.5,1484.0,31.4,30994.0
16128,2008,05115,8940.0,15.7,2902.0,21.0,40728.0
16129,2008,05117,1526.0,18.1,460.0,26.3,34703.0
16130,2008,05119,60677.0,16.5,24084.0,25.4,45215.0
16131,2008,05121,3625.0,20.4,1105.0,28.0,30508.0
16132,2008,05123,7433.0,31.4,2748.0,41.8,28442.0
16133,2008,05125,9265.0,9.6,3044.0,13.4,50133.0
16134,2008,05127,2200.0,19.9,880.0,33.1,33458.0
16135,2008,05129,1931.0,24.2,670.0,41.4,25547.0
16136,2008,05131,20814.0,17.3,8047.0,25.4,39573.0
16137,2008,05133,3639.0,22.3,1610.0,33.6,32062.0
16138,2008,05135,3474.0,19.7,1237.0,34.2,31801.0
16139,2008,05137,2318.0,19.4,829.0,34.6,28724.0
16140,2008,05139,8340.0,19.8,2600.0,25.9,38616.0
16141,2008,05141,2967.0,18.3,977.0,29.6,35155.0
16142,2008,05143,28162.0,15.0,9646.0,18.8,42691.0
16143,2008,05145,11857.0,16.7,3929.0,22.6,39283.0
16144,2008,05147,1974.0,27.1,653.0,39.7,26185.0
16145,2008,05149,3788.0,17.6,1424.0,25.6,36459.0
16146,2008,06000,4781201.0,13.3,1702065.0,18.5,61017.0
16147,2008,06001,150203.0,10.4,44060.0,12.9,70217.0
16148,2008,06003,165.0,15.7,57.0,28.2,49320.0
16149,2008,06005,3333.0,9.8,816.0,13.6,53951.0
16150,2008,06007,44569.0,20.7,11696.0,26.0,40308.0
16151,2008,06009,5336.0,11.5,1408.0,17.0,52850.0
16152,2008,06011,2816.0,13.5,1157.0,19.4,44622.0
16153,2008,06013,96183.0,9.4,30485.0,12.4,78469.0
16154,2008,06015,5930.0,23.6,1816.0,31.5,36729.0
16155,2008,06017,13692.0,7.8,3864.0,10.3,67019.0
16156,2008,06019,197265.0,22.1,83435.0,31.3,43534.0
16157,2008,06021,4713.0,16.9,2003.0,26.2,39641.0
16158,2008,06023,24794.0,19.8,6272.0,24.4,39627.0
16159,2008,06025,32833.0,21.5,13328.0,28.1,36894.0
16160,2008,06027,1964.0,11.6,643.0,17.5,47197.0
16161,2008,06029,156128.0,20.5,62540.0,26.6,44716.0
16162,2008,06031,22566.0,17.9,9066.0,22.5,48614.0
16163,2008,06033,11462.0,17.9,3371.0,24.7,38926.0
16164,2008,06035,5135.0,20.7,1181.0,20.5,47333.0
16165,2008,06037,1482051.0,15.3,548487.0,21.8,55452.0
16166,2008,06039,25275.0,18.2,10930.0,27.0,46066.0
16167,2008,06041,17007.0,7.1,3958.0,8.4,89909.0
16168,2008,06043,2388.0,13.5,611.0,20.1,44419.0
16169,2008,06045,15032.0,17.7,4579.0,24.8,43134.0
16170,2008,06047,52005.0,21.5,21790.0,28.8,42629.0
16171,2008,06049,1552.0,17.4,519.0,29.8,35319.0
16172,2008,06051,1224.0,9.6,352.0,14.2,55798.0
16173,2008,06053,49360.0,12.7,19867.0,18.1,58822.0
16174,2008,06055,11511.0,9.0,3411.0,11.5,64829.0
16175,2008,06057,8848.0,9.2,2306.0,13.5,56030.0
16176,2008,06059,294758.0,9.9,101146.0,13.4,74862.0
16177,2008,06061,22873.0,6.7,5579.0,7.6,75029.0
16178,2008,06063,2408.0,12.0,693.0,19.9,48770.0
16179,2008,06065,260109.0,12.6,97440.0,17.0,57590.0
16180,2008,06067,182573.0,13.3,67561.0,19.0,56882.0
16181,2008,06069,5628.0,10.4,2219.0,14.2,64646.0
16182,2008,06071,288756.0,14.7,119707.0,20.6,54768.0
16183,2008,06073,364576.0,12.6,121555.0,16.6,62820.0
16184,2008,06075,89423.0,11.2,15848.0,13.6,73127.0
16185,2008,06077,108919.0,16.5,41994.0,22.0,54350.0
16186,2008,06079,30243.0,12.1,6233.0,12.8,60088.0
16187,2008,06081,45990.0,6.5,12584.0,8.0,84879.0
16188,2008,06083,49422.0,12.7,14733.0,15.7,60645.0
16189,2008,06085,131334.0,7.6,39650.0,9.4,88525.0
16190,2008,06087,32460.0,13.3,9035.0,16.9,66495.0
16191,2008,06089,31309.0,17.7,9290.0,23.9,42362.0
16192,2008,06091,409.0,12.7,104.0,19.1,44282.0
16193,2008,06093,7182.0,16.4,2167.0,25.4,36823.0
16194,2008,06095,35393.0,9.0,12134.0,12.0,70173.0
16195,2008,06097,47726.0,10.4,12898.0,12.8,62314.0
16196,2008,06099,72561.0,14.4,28010.0,19.6,50094.0
16197,2008,06101,14048.0,15.5,5204.0,21.5,49146.0
16198,2008,06103,10009.0,16.5,3688.0,25.5,38160.0
16199,2008,06105,2808.0,19.9,713.0,31.6,34726.0
16200,2008,06107,90369.0,21.5,41040.0,30.7,44383.0
16201,2008,06109,6350.0,12.5,1662.0,18.1,49151.0
16202,2008,06111,68486.0,8.7,23649.0,11.6,76190.0
16203,2008,06113,27807.0,14.6,6536.0,14.7,57877.0
16204,2008,06115,11931.0,16.6,4986.0,23.9,46715.0
16205,2008,08000,540845.0,11.2,171707.0,14.4,57184.0
16206,2008,08001,51042.0,12.0,20237.0,16.6,56601.0
16207,2008,08003,3097.0,21.4,1079.0,27.8,34681.0
16208,2008,08005,53625.0,9.8,16582.0,12.1,59320.0
16209,2008,08007,1424.0,11.3,503.0,20.0,51058.0
16210,2008,08009,661.0,17.7,205.0,27.4,31963.0
16211,2008,08011,1291.0,29.4,333.0,32.4,33187.0
16212,2008,08013,29232.0,10.3,5800.0,9.5,66760.0
16213,2008,08014,2745.0,5.0,828.0,5.9,77855.0
16214,2008,08015,1854.0,11.9,487.0,17.3,45916.0
16215,2008,08017,206.0,12.0,64.0,16.7,46017.0
16216,2008,08019,657.0,7.4,195.0,11.0,57227.0
16217,2008,08021,1701.0,21.2,632.0,30.2,30747.0
16218,2008,08023,801.0,24.8,219.0,37.4,25208.0
16219,2008,08025,1447.0,46.2,267.0,34.4,31603.0
16220,2008,08027,469.0,11.8,154.0,22.8,50660.0
16221,2008,08029,3640.0,12.1,1112.0,17.1,43621.0
16222,2008,08031,105987.0,18.0,36736.0,25.2,46305.0
16223,2008,08033,233.0,11.8,59.0,14.1,43760.0
16224,2008,08035,8708.0,3.1,2599.0,3.3,100493.0
16225,2008,08037,3533.0,6.8,1130.0,9.3,73482.0
16226,2008,08039,1258.0,5.5,372.0,7.4,75990.0
16227,2008,08041,61423.0,10.6,22168.0,14.6,59061.0
16228,2008,08043,5636.0,14.7,1611.0,19.9,39155.0
16229,2008,08045,4041.0,7.4,1433.0,9.7,67063.0
16230,2008,08047,317.0,6.2,75.0,7.7,62332.0
16231,2008,08049,945.0,6.9,266.0,9.9,58895.0
16232,2008,08051,1717.0,12.0,344.0,12.7,46972.0
16233,2008,08053,61.0,7.3,19.0,13.6,50692.0
16234,2008,08055,1603.0,23.8,379.0,31.5,31410.0
16235,2008,08057,208.0,15.6,71.0,26.6,40413.0
16236,2008,08059,40139.0,7.6,11351.0,9.6,66627.0
16237,2008,08061,159.0,12.2,45.0,17.0,38581.0
16238,2008,08063,995.0,14.5,322.0,19.0,39997.0
16239,2008,08065,1001.0,12.7,391.0,19.4,48280.0
16240,2008,08067,5295.0,10.9,1181.0,12.1,56427.0
16241,2008,08069,33125.0,11.6,6405.0,10.3,56701.0
16242,2008,08071,2559.0,16.8,657.0,20.0,38876.0
16243,2008,08073,711.0,16.8,200.0,19.8,40384.0
16244,2008,08075,2477.0,13.4,699.0,15.7,42163.0
16245,2008,08077,14876.0,10.6,4391.0,13.6,54337.0
16246,2008,08079,100.0,10.4,24.0,18.3,46394.0
16247,2008,08081,1303.0,9.5,405.0,11.9,56427.0
16248,2008,08083,4068.0,16.3,1518.0,25.4,44860.0
16249,2008,08085,4766.0,11.9,1741.0,18.3,45817.0
16250,2008,08087,3438.0,12.7,1319.0,17.5,43246.0
16251,2008,08089,4050.0,22.2,1429.0,31.5,33234.0
16252,2008,08091,345.0,7.6,105.0,12.1,59725.0
16253,2008,08093,1390.0,8.2,400.0,11.8,64471.0
16254,2008,08095,522.0,11.9,180.0,16.5,42087.0
16255,2008,08097,772.0,5.0,125.0,5.1,72088.0
16256,2008,08099,2454.0,19.1,979.0,27.9,35730.0
16257,2008,08101,25632.0,16.8,8842.0,23.9,42005.0
16258,2008,08103,499.0,8.1,144.0,10.3,57856.0
16259,2008,08105,1763.0,15.4,699.0,25.5,37353.0
16260,2008,08107,1308.0,5.8,297.0,6.7,63085.0
16261,2008,08109,2098.0,29.9,752.0,43.9,33198.0
16262,2008,08111,68.0,12.4,18.0,19.1,40252.0
16263,2008,08113,613.0,8.2,142.0,10.8,61074.0
16264,2008,08115,272.0,11.8,86.0,18.3,35350.0
16265,2008,08117,1810.0,6.8,446.0,9.5,64813.0
16266,2008,08119,1570.0,7.3,534.0,12.3,58457.0
16267,2008,08121,531.0,12.4,167.0,18.8,38982.0
16268,2008,08123,29374.0,12.0,9311.0,14.0,55845.0
16269,2008,08125,1202.0,12.7,444.0,17.9,43560.0
16270,2008,09000,308479.0,9.1,94346.0,11.8,68294.0
16271,2008,09001,71553.0,8.2,21301.0,9.6,84250.0
16272,2008,09003,88314.0,10.4,28522.0,14.3,64045.0
16273,2008,09005,10399.0,5.6,2627.0,6.7,67520.0
16274,2008,09007,8791.0,5.5,2183.0,6.3,74645.0
16275,2008,09009,89679.0,11.0,28873.0,15.0,61459.0
16276,2008,09011,17431.0,6.9,5344.0,9.0,67484.0
16277,2008,09013,9076.0,6.8,1669.0,5.7,75251.0
16278,2008,09015,13235.0,11.7,3828.0,15.1,54027.0
16279,2008,10000,87977.0,10.3,29148.0,14.3,58380.0
16280,2008,10001,16237.0,10.7,6471.0,16.6,55179.0
16281,2008,10003,49595.0,9.6,14657.0,11.7,63301.0
16282,2008,10005,22146.0,12.0,8021.0,20.0,47727.0
16283,2008,11000,95232.0,16.9,28416.0,25.8,58553.0
16284,2008,11001,95232.0,16.9,28416.0,25.8,58553.0
16285,2008,12000,2375225.0,13.3,726383.0,18.4,47802.0
16286,2008,12001,45946.0,20.0,8450.0,19.0,42980.0
16287,2008,12003,3628.0,15.3,1296.0,20.5,48443.0
16288,2008,12005,19051.0,11.9,7091.0,19.2,45655.0
16289,2008,12007,4649.0,19.3,1367.0,23.8,41154.0
16290,2008,12009,56466.0,10.7,15916.0,15.2,49473.0
16291,2008,12011,208162.0,12.0,62353.0,15.5,51594.0
16292,2008,12013,2479.0,20.9,694.0,25.2,33613.0
16293,2008,12015,15200.0,10.3,4046.0,17.0,46378.0
16294,2008,12017,22058.0,15.8,5593.0,24.9,38476.0
16295,2008,12019,15135.0,8.3,5127.0,11.6,61057.0
16296,2008,12021,31866.0,10.2,10979.0,17.5,61379.0
16297,2008,12023,11615.0,18.0,3938.0,25.8,38816.0
16298,2008,12027,7095.0,22.4,2332.0,32.2,37478.0
16299,2008,12029,3083.0,22.8,977.0,33.6,31443.0
16300,2008,12031,101194.0,12.1,35953.0,16.7,50660.0
16301,2008,12033,44908.0,16.0,15428.0,23.1,41690.0
16302,2008,12035,8882.0,9.8,2856.0,17.0,49014.0
16303,2008,12037,2155.0,23.1,622.0,32.2,34787.0
16304,2008,12039,11681.0,26.6,4139.0,36.6,34316.0
16305,2008,12041,2662.0,16.8,807.0,22.4,37120.0
16306,2008,12043,2208.0,21.8,497.0,26.5,39251.0
16307,2008,12045,2590.0,21.2,618.0,24.8,38632.0
16308,2008,12047,3302.0,29.3,982.0,33.8,32444.0
16309,2008,12049,6161.0,23.1,2317.0,30.4,34385.0
16310,2008,12051,8984.0,23.8,3318.0,30.6,38771.0
16311,2008,12053,21034.0,12.4,5875.0,18.4,39552.0
16312,2008,12055,16494.0,16.7,4745.0,26.3,33703.0
16313,2008,12057,161731.0,13.9,55047.0,19.3,49762.0
16314,2008,12059,3678.0,21.0,1146.0,28.9,33251.0
16315,2008,12061,16101.0,12.4,4687.0,18.9,48267.0
16316,2008,12063,8114.0,19.0,2255.0,23.2,37707.0
16317,2008,12065,2338.0,18.5,606.0,22.9,36482.0
16318,2008,12067,1575.0,25.6,464.0,30.1,39293.0
16319,2008,12069,31061.0,10.3,9971.0,17.0,45517.0
16320,2008,12071,62235.0,10.6,20655.0,17.0,50863.0
16321,2008,12073,46763.0,18.6,9087.0,17.0,47318.0
16322,2008,12075,6894.0,17.8,2304.0,27.6,35267.0
16323,2008,12077,1361.0,21.5,387.0,24.4,38608.0
16324,2008,12079,4008.0,23.6,1273.0,32.1,32502.0
16325,2008,12081,37815.0,12.2,12225.0,18.9,46573.0
16326,2008,12083,51494.0,16.0,17555.0,27.3,40266.0
16327,2008,12085,14090.0,10.4,3918.0,15.9,52743.0
16328,2008,12086,388934.0,16.5,112187.0,21.2,43921.0
16329,2008,12087,7414.0,10.4,1724.0,15.6,52908.0
16330,2008,12089,6143.0,8.9,2098.0,14.0,59514.0
16331,2008,12091,15320.0,8.7,5635.0,13.5,54420.0
16332,2008,12093,7861.0,20.8,2648.0,27.9,35724.0
16333,2008,12095,143902.0,13.7,45087.0,17.1,50674.0
16334,2008,12097,30965.0,11.9,11808.0,17.6,45766.0
16335,2008,12099,145947.0,11.7,41373.0,15.9,52807.0
16336,2008,12101,61285.0,13.2,17120.0,17.6,42407.0
16337,2008,12103,96869.0,10.9,28008.0,16.7,45899.0
16338,2008,12105,86702.0,15.3,32147.0,23.5,44350.0
16339,2008,12107,16680.0,23.1,5774.0,34.1,35168.0
16340,2008,12109,14209.0,7.9,3692.0,10.0,67238.0
16341,2008,12111,33941.0,12.9,11106.0,18.9,44788.0
16342,2008,12113,15552.0,10.6,5149.0,15.3,54174.0
16343,2008,12115,36035.0,9.9,9302.0,15.7,49001.0
16344,2008,12117,37905.0,9.3,10717.0,11.7,58175.0
16345,2008,12119,8446.0,13.2,3106.0,25.6,48106.0
16346,2008,12121,7783.0,19.9,2382.0,27.4,34427.0
16347,2008,12123,4174.0,22.9,1227.0,29.5,36349.0
16348,2008,12125,2294.0,23.6,534.0,20.6,42734.0
16349,2008,12127,62490.0,12.9,18215.0,19.2,45831.0
16350,2008,12129,3773.0,13.0,1164.0,18.2,48012.0
16351,2008,12131,7704.0,14.9,2758.0,24.8,43779.0
16352,2008,12133,4948.0,23.2,1527.0,31.4,34632.0
16353,2008,13000,1388959.0,14.7,507967.0,20.2,50834.0
16354,2008,13001,3586.0,20.3,1415.0,31.3,34654.0
16355,2008,13003,2001.0,24.6,875.0,34.8,31389.0
16356,2008,13005,1933.0,19.3,768.0,29.8,33481.0
16357,2008,13007,985.0,26.0,314.0,36.5,31834.0
16358,2008,13009,8885.0,23.5,2463.0,27.3,38719.0
16359,2008,13011,2550.0,15.3,896.0,21.5,44269.0
16360,2008,13013,7856.0,11.3,3168.0,15.6,51318.0
16361,2008,13015,11790.0,12.6,4771.0,18.0,51762.0
16362,2008,13017,3985.0,23.2,1605.0,33.7,31091.0
16363,2008,13019,3679.0,21.9,1470.0,33.2,34718.0
16364,2008,13021,32923.0,22.1,12694.0,31.1,40857.0
16365,2008,13023,2165.0,19.5,763.0,26.9,39962.0
16366,2008,13025,2699.0,17.6,972.0,27.1,37814.0
16367,2008,13027,3541.0,22.0,1347.0,34.4,35007.0
16368,2008,13029,3152.0,10.2,1314.0,15.0,62038.0
16369,2008,13031,14601.0,23.1,3424.0,23.7,38631.0
16370,2008,13033,6318.0,28.1,2941.0,44.5,32311.0
16371,2008,13035,3440.0,15.6,1247.0,21.8,45398.0
16372,2008,13037,1561.0,33.4,471.0,37.7,29435.0
16373,2008,13039,5771.0,12.3,2459.0,16.9,51985.0
16374,2008,13043,2400.0,23.7,986.0,34.8,31651.0
16375,2008,13045,17426.0,15.9,5616.0,19.1,47307.0
16376,2008,13047,7112.0,11.4,2634.0,17.0,47990.0
16377,2008,13049,1986.0,21.5,685.0,29.2,35320.0
16378,2008,13051,40699.0,17.0,13633.0,21.6,45132.0
16379,2008,13053,1713.0,19.7,561.0,16.4,42016.0
16380,2008,13055,4470.0,17.9,1364.0,23.1,34249.0
16381,2008,13057,13912.0,6.7,5204.0,8.7,68627.0
16382,2008,13059,32560.0,30.8,5834.0,26.2,36254.0
16383,2008,13061,984.0,31.1,400.0,50.4,26697.0
16384,2008,13063,39619.0,14.7,16528.0,20.8,46293.0
16385,2008,13065,1668.0,24.8,642.0,33.3,31396.0
16386,2008,13067,62563.0,9.1,19768.0,11.0,69728.0
16387,2008,13069,8116.0,21.4,3059.0,28.2,34451.0
16388,2008,13071,10011.0,22.6,3615.0,29.8,34038.0
16389,2008,13073,7287.0,6.6,2569.0,8.7,66181.0
16390,2008,13075,3411.0,20.8,1359.0,31.2,34674.0
16391,2008,13077,11675.0,9.6,4555.0,13.4,61199.0
16392,2008,13079,2193.0,17.8,727.0,24.9,41429.0
16393,2008,13081,5987.0,27.7,2631.0,43.9,30881.0
16394,2008,13083,2201.0,14.5,610.0,17.4,41503.0
16395,2008,13085,2320.0,10.7,887.0,16.2,57769.0
16396,2008,13087,6980.0,25.1,2747.0,37.0,32546.0
16397,2008,13089,113247.0,15.6,44256.0,25.4,54708.0
16398,2008,13091,4111.0,22.6,1312.0,29.3,33632.0
16399,2008,13093,2725.0,27.2,918.0,34.2,32608.0
16400,2008,13095,23375.0,25.3,9120.0,35.9,35729.0
16401,2008,13097,12544.0,9.9,5309.0,14.7,57926.0
16402,2008,13099,2979.0,25.9,1176.0,38.3,31761.0
16403,2008,13101,1076.0,26.7,367.0,36.7,35925.0
16404,2008,13103,5204.0,10.1,1928.0,13.8,59956.0
16405,2008,13105,3762.0,18.6,1249.0,26.5,34986.0
16406,2008,13107,5767.0,26.2,2113.0,37.1,30236.0
16407,2008,13109,2736.0,24.8,1051.0,34.3,33269.0
16408,2008,13111,3410.0,15.2,1236.0,25.9,36134.0
16409,2008,13113,4981.0,4.7,1577.0,6.5,82678.0
16410,2008,13115,16862.0,18.4,5930.0,25.3,41865.0
16411,2008,13117,8415.0,5.0,3149.0,6.4,88626.0
16412,2008,13119,3963.0,18.8,1352.0,26.4,37110.0
16413,2008,13121,146956.0,14.9,49161.0,19.7,62682.0
16414,2008,13123,4826.0,17.1,1807.0,25.9,40665.0
16415,2008,13125,469.0,16.8,129.0,19.0,36630.0
16416,2008,13127,12767.0,17.0,4936.0,26.4,50236.0
16417,2008,13129,6771.0,13.0,2606.0,18.5,43789.0
16418,2008,13131,5557.0,22.4,2125.0,32.9,35688.0
16419,2008,13133,2913.0,19.0,1104.0,31.6,39211.0
16420,2008,13135,75096.0,9.6,30635.0,13.5,66327.0
16421,2008,13137,5489.0,13.5,1986.0,19.6,45377.0
16422,2008,13139,25805.0,14.2,10245.0,19.7,53083.0
16423,2008,13141,2472.0,31.4,757.0,39.8,28039.0
16424,2008,13143,5474.0,19.2,1900.0,26.5,39707.0
16425,2008,13145,2538.0,8.7,846.0,12.0,62024.0
16426,2008,13147,3917.0,16.6,1250.0,23.2,39593.0
16427,2008,13149,1891.0,16.7,734.0,24.5,39864.0
16428,2008,13151,15418.0,8.1,6598.0,11.7,63199.0
16429,2008,13153,14773.0,11.4,5789.0,16.3,57755.0
16430,2008,13155,2071.0,22.3,728.0,32.5,34199.0
16431,2008,13157,7312.0,12.1,2509.0,15.1,51329.0
16432,2008,13159,2116.0,15.4,820.0,23.7,42849.0
16433,2008,13161,2550.0,19.1,1091.0,29.5,32750.0
16434,2008,13163,3667.0,22.9,1388.0,32.9,31191.0
16435,2008,13165,2280.0,26.8,866.0,39.3,28405.0
16436,2008,13167,2181.0,28.2,636.0,32.1,28704.0
16437,2008,13169,3288.0,12.1,1049.0,16.1,51708.0
16438,2008,13171,2512.0,15.5,891.0,22.3,41668.0
16439,2008,13173,1710.0,21.4,679.0,31.8,33732.0
16440,2008,13175,9721.0,21.0,3762.0,31.0,38676.0
16441,2008,13177,3331.0,10.1,1077.0,12.7,59690.0
16442,2008,13179,8531.0,15.4,4015.0,20.0,39997.0
16443,2008,13181,1476.0,18.4,442.0,27.1,36358.0
16444,2008,13183,2624.0,23.2,1126.0,33.1,38168.0
16445,2008,13185,18956.0,19.6,6502.0,24.1,41209.0
16446,2008,13187,3830.0,15.1,1247.0,20.3,45475.0
16447,2008,13189,3836.0,17.8,1542.0,27.3,39676.0
16448,2008,13191,2123.0,18.8,864.0,31.1,36397.0
16449,2008,13193,3284.0,26.5,1123.0,35.2,29374.0
16450,2008,13195,4545.0,16.3,1442.0,21.3,41389.0
16451,2008,13197,1651.0,24.1,644.0,36.4,34982.0
16452,2008,13199,4174.0,18.7,1597.0,28.9,35566.0
16453,2008,13201,1543.0,25.7,604.0,40.9,32359.0
16454,2008,13205,5979.0,27.3,1977.0,34.2,31893.0
16455,2008,13207,3328.0,13.7,1062.0,18.5,52114.0
16456,2008,13209,1839.0,23.0,635.0,30.4,35888.0
16457,2008,13211,2460.0,13.5,906.0,19.8,46853.0
16458,2008,13213,5472.0,13.7,2180.0,19.9,42588.0
16459,2008,13215,32952.0,18.3,13038.0,26.2,40276.0
16460,2008,13217,11344.0,11.7,5109.0,17.8,54286.0
16461,2008,13219,2215.0,6.9,673.0,8.2,77053.0
16462,2008,13221,1998.0,14.2,676.0,19.7,43832.0
16463,2008,13223,10100.0,7.7,3797.0,9.4,64598.0
16464,2008,13225,5164.0,20.6,1787.0,28.1,44210.0
16465,2008,13227,3732.0,12.1,1435.0,20.4,52222.0
16466,2008,13229,3157.0,17.6,1294.0,27.8,36721.0
16467,2008,13231,1821.0,10.6,622.0,14.6,57143.0
16468,2008,13233,6722.0,16.4,2584.0,23.4,39067.0
16469,2008,13235,1728.0,20.2,538.0,25.1,35027.0
16470,2008,13237,3203.0,15.8,1239.0,27.2,42656.0
16471,2008,13239,623.0,23.1,238.0,36.3,31608.0
16472,2008,13241,2928.0,18.2,905.0,25.7,37119.0
16473,2008,13243,1859.0,27.2,677.0,39.0,28131.0
16474,2008,13245,45383.0,23.8,18804.0,36.8,37723.0
16475,2008,13247,10534.0,12.8,4179.0,19.0,58107.0
16476,2008,13249,752.0,17.7,284.0,24.3,38086.0
16477,2008,13251,3209.0,21.9,1065.0,29.8,33699.0
16478,2008,13253,2066.0,23.1,831.0,37.7,28676.0
16479,2008,13255,11167.0,17.9,4558.0,26.7,41450.0
16480,2008,13257,4372.0,17.8,1417.0,24.3,34881.0
16481,2008,13259,1190.0,27.1,394.0,40.2,28973.0
16482,2008,13261,8757.0,28.7,3440.0,40.8,33452.0
16483,2008,13263,1432.0,22.4,464.0,32.5,32206.0
16484,2008,13265,488.0,26.6,137.0,38.8,27033.0
16485,2008,13267,4853.0,24.5,1697.0,31.8,35647.0
16486,2008,13269,2169.0,25.8,717.0,33.4,30502.0
16487,2008,13271,3248.0,33.0,834.0,33.8,29486.0
16488,2008,13273,2852.0,28.9,1021.0,38.9,31151.0
16489,2008,13275,9171.0,20.7,3117.0,27.9,37581.0
16490,2008,13277,8605.0,21.3,3244.0,28.9,37438.0
16491,2008,13279,6697.0,24.2,2629.0,34.7,33139.0
16492,2008,13281,1468.0,14.0,436.0,23.0,41127.0
16493,2008,13283,1905.0,28.7,643.0,39.2,30210.0
16494,2008,13285,11013.0,17.9,4323.0,25.8,37681.0
16495,2008,13287,2592.0,28.6,1030.0,41.4,29745.0
16496,2008,13289,2126.0,21.1,692.0,29.7,34823.0
16497,2008,13291,2887.0,13.8,929.0,22.6,40841.0
16498,2008,13293,5014.0,18.6,1647.0,25.4,33952.0
16499,2008,13295,9623.0,15.2,3206.0,21.3,39360.0
16500,2008,13297,10524.0,12.4,3885.0,16.9,54479.0
16501,2008,13299,6909.0,20.7,2651.0,31.2,34983.0
16502,2008,13301,1478.0,25.7,495.0,35.7,32439.0
16503,2008,13303,4560.0,23.4,1457.0,30.2,35394.0
16504,2008,13305,5480.0,20.3,2047.0,28.4,37445.0
16505,2008,13307,421.0,19.5,148.0,29.4,33757.0
16506,2008,13309,1799.0,35.2,447.0,35.6,31728.0
16507,2008,13311,3526.0,14.3,1333.0,23.1,42511.0
16508,2008,13313,13076.0,14.1,5530.0,19.8,44060.0
16509,2008,13315,2091.0,30.8,601.0,35.6,31128.0
16510,2008,13317,2204.0,21.8,709.0,31.9,32021.0
16511,2008,13319,1908.0,19.3,684.0,27.0,40093.0
16512,2008,13321,4467.0,21.1,1585.0,31.5,37353.0
16513,2008,15000,116618.0,9.3,30728.0,10.9,66701.0
16514,2008,15001,22980.0,13.3,6317.0,16.3,51402.0
16515,2008,15003,74601.0,8.5,19158.0,9.7,70010.0
16516,2008,15007,6239.0,9.9,1703.0,12.1,62501.0
16517,2008,15009,12798.0,9.0,3550.0,11.1,64150.0
16518,2008,16000,186015.0,12.5,64361.0,15.8,47561.0
16519,2008,16001,33406.0,9.0,10697.0,10.8,57159.0
16520,2008,16003,457.0,13.2,143.0,21.1,37479.0
16521,2008,16005,11065.0,14.1,3736.0,16.4,47819.0
16522,2008,16007,672.0,11.7,244.0,16.3,40589.0
16523,2008,16009,1380.0,15.0,489.0,22.3,39173.0
16524,2008,16011,5648.0,13.0,2332.0,17.2,45890.0
16525,2008,16013,1542.0,7.1,475.0,9.8,65239.0
16526,2008,16015,834.0,11.2,283.0,18.2,50834.0
16527,2008,16017,6151.0,15.1,1966.0,22.9,41630.0
16528,2008,16019,10652.0,10.9,4070.0,13.7,52254.0
16529,2008,16021,1619.0,15.0,567.0,21.7,40817.0
